Time	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11
46.11833333333333	1865	35770	98251	90595	85228	75407	70717	55567	64274	65245
46.174166666666665	1887	35785	98855	92975	86090	73999	72261	55178	61931	63650
46.23	1868	35821	98456	92132	88389	75513	72228	55014	63717	62317
46.285833333333336	1854	35050	99009	91059	85430	76377	71605	57130	64716	64810
46.34166666666667	1841	36019	99477	92614	85666	74540	71193	55332	61388	64903
46.3975	1847	35552	99152	91307	88105	76293	69003	56143	61298	63873
46.45333333333333	1843	35457	101320	94928	86219	76780	71271	55703	62061	65683
46.509166666666665	1839	35481	100283	91322	87222	75224	71125	56880	62591	66340
46.565	1844	35029	98288	90778	88154	76422	70337	56423	61743	65837
46.62083333333333	1848	36752	100377	92076	88329	75748	69070	56884	62717	65256
46.67666666666667	1806	35783	99909	90158	85374	75116	70714	57018	63730	61036
46.7325	1845	35472	101482	92375	88804	76460	70986	56377	62414	63550
46.788333333333334	1880	36529	100021	91151	86226	74500	69511	56182	62010	65414
46.844166666666666	1863	36920	102012	92016	86630	77563	70090	57987	64359	64121
46.9	1841	37982	100378	93145	85699	74950	71355	56773	65110	65312
46.95583333333333	1851	38496	100781	94062	85952	76008	71644	57348	64299	65684
47.01166666666666	1874	38712	98425	87339	83925	75778	72505	59322	63277	66504
47.0675	1874	38578	97198	94535	86139	75116	72390	59047	62168	63846
47.123333333333335	1854	39639	96458	91612	85587	76478	71735	58156	64380	64841
47.17916666666667	1833	39866	99294	92741	85689	73562	71203	58595	62134	64046
47.235	1861	39417	96285	91255	88442	77074	71061	59524	64054	62914
47.29083333333333	1844	40649	97530	89165	86555	75527	72539	59907	62980	64172
47.346666666666664	1818	40648	98285	90944	85646	74883	72194	58627	64846	67239
47.4025	1850	39277	99361	91831	85018	76060	71020	60838	63405	63944
47.458333333333336	1856	38840	102315	91006	86211	76647	71763	58961	63295	63552
47.51416666666667	1864	39400	101580	90206	86318	75430	71045	59012	62352	63710
47.57	1826	40437	100453	90176	89921	76389	71007	60192	62709	65497
47.62583333333333	1872	39862	102010	93006	87998	75675	71480	58794	61779	63696
47.681666666666665	1846	40029	102909	93927	87069	77422	69523	61594	64302	63509
47.7375	1809	38904	102876	90463	85270	74339	70540	60377	64650	62254
47.79333333333334	1840	38645	98335	89517	86804	77128	71389	59400	65416	65674
47.84916666666667	1830	39787	97938	89727	86823	78609	70741	61605	63589	64846
47.905	1893	38331	96961	90045	86134	77300	71079	60181	64186	63241
47.96083333333333	1845	40558	99926	91819	84977	76132	72276	59457	61286	67107
48.016666666666666	1831	39361	102780	92658	87721	75366	71212	60342	63244	65786
48.0725	1834	37729	100934	91684	85665	76611	70770	59631	62638	65404
48.12833333333333	1847	38796	98001	90319	86951	78609	69950	60543	64432	65316
48.18416666666667	1862	39193	96984	93024	86849	75774	70492	61059	64627	64808
48.24	1868	40448	98949	92476	86979	76902	72251	61875	65187	63576
48.295833333333334	1841	39605	98259	91729	88880	77644	72878	62074	62805	66414
48.35166666666667	1848	40121	99860	87546	86381	77775	71230	61411	62810	62692
48.4075	1849	40015	100355	89552	86798	76735	70266	60866	64380	65940
48.46333333333333	1878	41521	100411	93086	87213	78993	72326	63169	62675	65915
48.51916666666666	1821	40943	101130	95981	87078	77282	70657	61920	61447	65428
48.575	1802	42068	100751	94466	89034	76475	71043	63360	63589	63988
48.630833333333335	1848	42316	100432	92180	86454	78394	72008	62721	64554	65003
48.68666666666667	1839	41881	102297	92549	86402	74247	72105	62937	65327	64276
48.7425	1885	42182	102143	92350	86575	76384	71745	61815	64249	67347
48.79833333333333	1856	42817	100454	93864	86979	74048	71777	63413	64170	64217
48.854166666666664	1848	40369	100475	90417	86714	78430	73866	63912	65041	63874
48.91	1876	41830	99468	94629	86700	77006	71585	61461	63913	64134
48.965833333333336	1853	40808	99702	93287	88600	76679	71290	64828	63700	62291
49.02166666666667	1863	42383	101100	93735	86096	75375	71820	62578	65004	64504
49.0775	1822	41361	101298	91262	87323	78698	73142	64699	65118	65313
49.13333333333333	1857	41986	100217	91159	86161	77486	70451	63986	65382	62709
49.189166666666665	1824	41352	100315	93625	86827	78052	71555	63758	64876	66053
49.245	1858	41913	102965	93273	87021	75281	72325	64329	63794	64555
49.30083333333334	1883	42058	101870	94883	87571	75581	73717	62613	64936	64945
49.35666666666667	1842	41417	101590	95008	85829	77127	71254	64603	64469	62790
49.4125	1823	40811	103960	93657	88156	76576	71248	64268	65078	64764
49.468333333333334	1859	41440	101304	93949	86731	77572	72299	65557	65562	63358
49.524166666666666	1851	41572	102220	93209	87929	77827	74074	64511	64765	64062
49.58	1843	40621	101329	92332	88495	76724	75460	64693	64451	63043
49.63583333333333	1879	40570	98914	93201	87069	78089	74130	64162	66517	63711
49.69166666666667	1850	41450	97685	95481	87807	77481	76657	65562	64011	63763
49.7475	1834	41492	100971	96259	86374	76739	77115	66100	63381	63776
49.803333333333335	1856	43272	102395	94593	87722	77660	76685	65083	63101	62694
49.85916666666667	1841	42461	105827	93317	90558	77489	75640	64244	65605	63902
49.915	1836	42164	102629	93417	86464	76620	75664	65591	65422	63857
49.97083333333333	1842	41872	101450	93591	89592	75924	76609	65480	64851	64534
50.026666666666664	1833	41681	100598	92341	89048	77919	75697	66692	64419	65010
50.0825	1865	42393	96854	89395	89278	76018	73527	66246	64760	63302
50.138333333333335	1860	43539	95895	94869	86491	77050	74151	66714	65832	64144
50.19416666666667	1819	41768	98156	95710	86767	75569	74009	66744	64706	66559
50.25	1879	41625	102940	96560	87163	77005	73132	66899	64522	63800
50.30583333333333	1832	40997	102186	91923	86366	76156	73011	66573	64209	61091
50.361666666666665	1831	41051	101501	95942	84264	77213	71843	67143	64986	61036
50.4175	1844	39251	98987	97475	88980	75431	73684	65683	66375	62789
50.473333333333336	1818	41719	102213	95518	85735	74894	73301	65822	63291	62552
50.52916666666667	1855	39359	104269	94895	86908	78096	73282	67087	64083	63113
50.585	1854	41589	99797	96583	87142	78427	73784	66409	65042	61779
50.64083333333333	1842	39887	100023	94375	85892	77753	74251	67293	64174	62690
50.696666666666665	1847	40426	98850	91703	88141	78911	73525	68016	63094	60678
50.7525	1865	41606	98675	94499	85988	75894	73461	67602	64491	62109
50.80833333333333	1879	42461	101132	93085	87764	76379	72342	66422	64819	62483
50.86416666666667	1838	42588	101613	92534	86795	74771	71068	66809	63888	62771
50.92	1832	41360	103924	94592	88075	75498	73053	67857	64015	61388
50.975833333333334	1862	44195	103878	93177	87965	76872	73433	65956	65748	64605
51.031666666666666	1851	43982	101762	94744	89119	77126	72673	68245	64253	65059
51.0875	1861	44147	102831	95483	87227	76705	72352	68119	64799	63710
51.14333333333333	1846	44165	102023	94731	88209	75609	73658	68463	63190	63019
51.19916666666666	1871	45927	96193	95874	87025	75711	73582	68945	61801	64270
51.255	1858	44490	101184	96395	87793	76861	72161	67351	64219	67599
51.310833333333335	1869	45892	100484	92616	89136	75620	74856	67180	64151	66048
51.36666666666667	1876	46132	99856	95082	88839	77499	74924	68204	64204	69216
51.4225	1849	44243	101749	99827	89681	74508	74402	66513	64042	68162
51.47833333333333	1827	44812	104010	95399	86650	76581	74850	68374	64525	67843
51.534166666666664	1839	43545	100564	94048	88674	75647	73595	64500	64659	65998
51.59	1847	43618	100681	93259	85763	77720	73584	66043	64089	64832
51.645833333333336	1889	43815	100874	95475	89682	73271	74176	68452	63460	65459
51.70166666666667	1881	42990	99365	96395	87846	77541	74366	68696	65032	67470
51.7575	1820	41903	100635	100960	84822	77057	74674	66981	65262	67365
51.81333333333333	1836	41901	99261	94023	87482	75551	73500	66946	65152	61510
51.869166666666665	1817	41635	99543	95886	84878	77927	73783	67088	65527	69112
51.925	1827	42079	97887	96516	86226	76416	72926	67496	64937	69673
51.98083333333334	1866	42927	97560	94071	86864	75327	74362	69196	65697	64693
52.03666666666667	1846	41312	99821	94476	87821	77345	72643	68568	65018	62991
52.0925	1834	42344	98502	94773	88486	75535	74181	68116	64137	64914
52.14833333333333	1852	42553	99312	98959	86139	78240	72684	68433	66725	65594
52.204166666666666	1829	43293	98807	93890	87093	75106	72975	68287	65684	63922
52.26	1835	43097	98428	93392	88683	76505	73902	68321	65720	66762
52.31583333333333	1845	43978	100305	97631	86371	78564	73377	69275	65437	67530
52.37166666666667	1865	43106	100567	96441	89516	75059	74164	66462	66329	69073
52.4275	1847	44581	101030	95201	86238	76948	73976	67100	64656	67148
52.483333333333334	1869	44353	99851	95542	87292	76082	71120	68532	66460	65837
52.53916666666667	1839	43970	101353	92069	87400	76595	73020	69172	62593	66028
52.595	1850	44083	99831	95065	88369	75384	74100	68979	62366	68020
52.65083333333333	1837	43558	99169	98714	87745	76023	73179	70280	63874	66659
52.70666666666666	1847	46136	99578	97716	88492	76462	72678	67991	64538	69172
52.7625	1884	44860	101116	96578	85829	76543	73032	69086	65152	64213
52.818333333333335	1832	46081	103987	95823	89911	76122	74167	69383	67020	65963
52.87416666666667	1866	47403	101452	96375	88245	77314	72964	68311	64780	65273
52.93	1805	46088	101652	96278	88257	76604	72561	68751	66182	67972
52.98583333333333	1839	47411	99763	98854	88580	76648	73758	69070	64878	61828
53.041666666666664	1865	44804	96974	95127	88036	76617	71317	68797	64625	64009
53.0975	1863	45218	97245	95915	87182	76912	74151	67817	65007	67503
53.153333333333336	1836	45421	97938	95846	88872	75658	73654	66825	65481	60989
53.20916666666667	1822	45476	95027	93824	88738	77903	73407	68278	65542	63908
53.265	1826	44439	97361	97900	89165	72556	73766	69066	65692	64458
53.32083333333333	1814	44610	97010	97764	89415	76193	74433	69758	64890	66427
53.376666666666665	1864	43923	101164	94462	88561	76161	73382	69163	63445	63618
53.4325	1889	43666	97891	96397	86933	75006	73503	70081	64366	69315
53.48833333333334	1849	45332	96291	95472	85990	74471	74208	70263	64992	62279
53.54416666666667	1834	44888	95487	96073	89093	75051	74421	70866	64129	62186
53.6	1884	43827	97182	97076	85764	77632	72030	69308	66913	59173
53.655833333333334	1868	46279	99459	94570	87609	73803	75483	69415	65452	67047
53.711666666666666	1822	44531	100314	95265	87723	77782	73855	70133	65012	67282
53.7675	1821	45549	96909	95557	86975	76903	72836	69062	63936	67221
53.82333333333333	1856	45839	100951	95255	88779	76992	74673	69780	67529	68993
53.87916666666667	1824	45613	96290	95893	88769	77027	74143	68275	65698	69705
53.935	1842	46909	96932	94932	86595	76471	71467	70477	64063	63599
53.990833333333335	1832	46570	92228	99287	88499	77680	74250	69946	67518	65902
54.04666666666667	1863	46999	95769	97858	87000	77073	72455	69792	65147	68560
54.1025	1821	46801	95093	96288	88083	78419	72320	70968	63131	67057
54.15833333333333	1845	45941	99540	94802	87113	78981	74097	69716	65545	67030
54.214166666666664	1875	47378	98086	96749	86928	75923	72526	67551	64117	70671
54.27	1845	45950	97963	94142	86053	77581	73239	69040	64860	70144
54.325833333333335	1905	45599	97008	96292	89530	78795	73576	69973	63912	67320
54.38166666666667	1855	47105	98351	95513	88294	76631	71580	68740	64438	69833
54.4375	1829	45625	99545	94221	86220	78153	72182	68255	65533	68661
54.49333333333333	1799	46164	97008	98001	87187	76110	73974	69206	64045	62103
54.549166666666665	1842	44841	97365	94004	86405	78327	75199	69856	64589	66815
54.605	1860	47284	97239	96933	87546	77599	73557	67808	65165	71414
54.660833333333336	1875	46251	95252	94573	87876	75844	73846	69097	64434	68906
54.71666666666667	1826	47600	95757	96841	87015	75792	75822	70718	64832	69017
54.7725	1843	47264	98991	98994	87537	76284	74694	71647	65860	70255
54.82833333333333	1844	47597	96266	96270	87492	73726	73867	70564	64906	67809
54.884166666666665	1850	47480	96781	94833	84606	77580	73203	70123	65078	72060
54.94	1825	48478	93533	96856	87249	76748	73482	67963	65761	66559
54.99583333333333	1858	49404	94177	95326	87783	76887	73439	68847	64007	68985
55.05166666666667	1853	47963	95758	96855	85636	77936	73878	70628	66712	70724
55.1075	1815	46269	95597	96221	86822	78282	72969	69601	67205	66259
55.163333333333334	1841	48521	97906	96581	86863	77362	73488	69581	66419	68184
55.219166666666666	1860	49476	100748	97400	87897	77958	72208	70211	65297	66737
55.275	1838	48878	100382	96895	88334	77203	73374	69512	65070	71496
55.33083333333333	1857	50736	97950	99757	87944	74941	73529	68597	64780	72021
55.38666666666666	1855	50671	98055	96838	87602	75882	73776	68880	63714	70314
55.4425	1880	50709	99163	97083	85189	74390	70869	69043	66475	68947
55.498333333333335	1828	49536	92456	96829	84203	76096	73321	70699	64975	73392
55.55416666666667	1847	51582	95526	95263	87093	75567	72709	70608	65143	71986
55.61	1818	52073	95337	97737	84265	78109	72911	70239	66647	65981
55.66583333333333	1845	52976	99639	95874	86246	75787	72502	69973	63931	62770
55.721666666666664	1840	54212	94720	97421	88199	78480	72347	71360	65780	67987
55.7775	1825	54141	96683	98026	86671	75889	74514	70424	63699	67297
55.7775	1844	53262	97942	97271	87102	76263	73548	68932	65581	70581
55.833333333333336	1822	53287	98418	98892	86935	76544	74812	70112	65677	73073
55.88916666666667	1848	52886	99966	96476	89788	77837	73127	69521	66295	71609
55.945	1833	55229	95163	95699	89333	76448	73656	71851	66125	72638
56.00083333333333	1861	53615	99970	98384	85193	75756	75080	71576	64968	71030
56.056666666666665	1849	50737	102056	96302	86267	77261	73057	71446	65063	71868
56.1125	1843	52084	101066	94273	86121	75947	72896	70175	65426	70622
56.16833333333334	1858	51476	99052	94743	85215	77316	73193	70177	65654	73019
56.22416666666667	1827	51564	93933	97019	88625	76460	73130	69883	65983	71185
56.28	1841	54139	95861	95174	86132	76401	72179	71068	65550	69193
56.33583333333333	1821	52796	98974	99330	86440	76974	73664	69601	65581	69085
56.391666666666666	1827	52608	94713	98071	89415	75210	72053	71731	66553	67967
56.4475	1843	52661	96627	95847	88709	76748	74785	71911	66845	71917
56.50333333333333	1846	52057	93644	95884	87372	76994	73242	72538	64672	72968
56.55916666666667	1854	52415	96077	95590	86278	77199	74746	70110	65857	72312
56.615	1812	54086	96883	97463	87159	77244	73413	71015	67279	70448
56.670833333333334	1826	53683	99483	98377	86904	76987	74772	70180	66341	69915
56.72666666666667	1834	53890	98321	97908	86490	78168	75237	68773	64937	71685
56.7825	1850	53256	95452	97795	86220	78274	73220	70491	65914	66242
56.83833333333333	1848	51771	97466	98305	86516	78166	75123	69937	64402	65995
56.89416666666666	1833	53984	98901	96317	87467	75839	74722	70476	65516	72741
56.95	1813	55927	95763	95537	86278	78779	75151	71324	63991	76363
57.005833333333335	1853	52075	94277	94213	88963	77788	75023	69602	64513	68733
57.06166666666667	1811	53332	101041	97487	86061	77716	74186	71305	64840	65948
57.1175	1855	51997	98013	96938	86082	79282	75353	70651	64549	69258
57.17333333333333	1846	52072	97016	95618	87482	76946	74036	71547	65672	70069
57.229166666666664	1861	53401	100591	99156	87725	78005	74825	71393	66409	70207
57.285	1788	51239	98769	97355	85995	77779	74077	71533	65675	68482
57.340833333333336	1846	52165	98609	98918	84606	77035	73231	69229	66193	67907
57.39666666666667	1842	52740	97298	97861	85977	77100	72665	69962	64588	74822
57.4525	1816	54570	97083	97308	86127	79849	74385	69420	64515	69427
57.50833333333333	1870	54693	96231	99511	86286	77510	73012	69890	63872	70370
57.564166666666665	1839	55116	95170	98820	87934	79312	73640	69334	64396	67951
57.62	1808	53899	94194	97350	88697	75676	73418	67710	63621	72253
57.67583333333334	1841	53865	98693	96850	85387	77330	71544	68150	62679	72707
57.73166666666667	1847	53372	98247	98387	85241	78130	74351	68429	64429	66771
57.7875	1858	53375	97375	98555	88083	77834	72420	69131	63129	65999
57.843333333333334	1845	55634	95662	97765	86804	77033	71344	69936	65045	63892
57.899166666666666	1862	53902	97280	97319	88158	77531	73492	69487	63673	68769
57.955	1837	53977	98055	99879	85254	76426	73019	69561	64365	69517
58.01083333333333	1777	55457	98724	97961	86274	77834	73612	69848	63138	67672
58.06666666666667	1805	52867	99747	99011	87304	77097	72919	68898	63866	68963
58.1225	1830	54673	93774	99939	86351	77258	75327	68429	62741	61232
58.178333333333335	1854	54737	95774	98143	84463	77254	73441	70499	63337	60993
58.23416666666667	1850	53781	96688	99152	87397	77498	73508	70460	64414	62871
58.29	1872	52925	94808	97305	86522	76392	74964	71476	64299	66334
58.34583333333333	1843	52316	94832	98590	86743	75894	72699	69351	63848	61595
58.401666666666664	1806	54303	95541	97389	86643	75954	73471	69997	64015	65410
58.4575	1852	53767	95387	95548	85859	77098	71774	69569	63770	68494
58.513333333333335	1802	55411	97630	94086	84667	76973	74378	71455	64461	68440
58.56916666666667	1793	53596	95912	98048	84988	74465	74842	67832	64764	65649
58.625	1856	57021	96486	96253	87064	75012	74882	69897	63917	65970
58.68083333333333	1867	56510	94113	98393	85163	77041	74377	68792	64133	63377
58.736666666666665	1839	56081	94955	99445	86723	75371	74344	70086	65658	63760
58.7925	1843	57824	97672	99691	86805	78177	72855	70964	64504	62485
58.848333333333336	1816	56039	96892	97947	85795	76687	74348	70016	63750	65078
58.90416666666667	1849	57404	95410	99273	86476	75212	72541	69847	63771	63134
58.96	1830	59512	92875	97636	84845	79056	71773	69869	62992	61731
59.01583333333333	1839	55355	95415	97894	86092	76189	74792	69762	65804	59590
59.071666666666665	1823	58441	97286	99036	87681	78004	74167	69273	64264	62783
59.1275	1841	57503	96073	98087	88052	77317	73629	70407	64920	63374
59.18333333333333	1826	56226	96337	98300	85764	75699	73155	71180	63632	62069
59.23916666666667	1839	58961	98530	96832	86340	78294	72285	70831	62238	63760
59.295	1869	55604	98889	98158	86880	74898	73058	70084	62947	64874
59.350833333333334	1874	59133	101099	98832	86825	76455	73349	70094	63000	66099
59.406666666666666	1845	58238	96465	99391	86891	78215	73181	69740	64327	66321
59.4625	1855	57704	92390	97582	86761	77016	74206	71767	62096	66044
59.51833333333333	1848	61137	97697	98485	83739	75733	74750	70133	64115	61941
59.57416666666666	1820	58523	96378	99187	88963	77302	73524	69395	63732	62408
59.63	1825	58172	98498	100654	85533	76924	73572	71280	63269	62065
59.685833333333335	1799	58607	101428	100128	86469	76331	73629	70148	64419	60845
59.74166666666667	1842	59848	96955	101502	86983	78510	74551	68052	62793	60461
59.7975	1851	59693	96049	98617	87476	76887	74525	66014	62866	62532
59.85333333333333	1802	59054	94108	99053	85480	77672	73482	68390	63964	64106
59.909166666666664	1826	60337	90502	96328	86317	77023	75798	68668	63317	63864
59.965	1860	61181	92562	95620	86649	76783	75350	67869	63521	65120
60.020833333333336	1874	60054	101371	99030	87814	77218	75952	70700	65179	70041
60.07666666666667	1829	57802	93475	99360	84881	77383	74581	70912	62745	63520
60.1325	1807	59599	93876	101252	85304	77679	74487	69107	64758	64633
60.18833333333333	1845	59999	94410	101421	85665	75693	73038	70700	63727	60435
60.244166666666665	1856	60562	94482	100080	86134	76774	74825	70025	62362	57768
60.3	1858	60519	96015	102004	85765	76272	73944	68445	62244	61188
60.35583333333334	1810	59456	98780	99418	85115	77009	74367	69940	63732	61060
60.41166666666667	1830	59965	95142	99375	85036	74895	74218	69961	62398	60010
60.4675	1854	61324	96313	100012	87194	76891	72712	69581	64663	60537
60.52333333333333	1827	61108	97697	98540	87919	75839	73263	72001	64279	63674
60.579166666666666	1805	59283	97542	98686	85766	77644	73946	67369	63415	57950
60.635	1844	61503	97966	100936	84659	77308	74184	69052	65401	63831
60.69083333333333	1818	59833	97269	97999	87658	76001	75886	68303	63870	66080
60.74666666666667	1810	59240	92946	98238	84606	78344	72587	69241	64955	63999
60.8025	1840	62423	95297	97823	86454	76165	74867	67647	62858	61262
60.858333333333334	1853	59982	96927	98275	86302	74464	75858	69532	63172	61344
60.91416666666667	1791	65713	97149	95152	82619	75867	74125	69518	63112	65526
60.97	1832	60287	95932	97976	85612	77958	73534	68957	62348	62804
61.02583333333333	1787	60562	96490	99004	84723	76102	73187	68854	63979	63199
61.08166666666666	1803	62640	95472	99193	85476	76926	73983	69591	63529	63810
61.1375	1850	61375	92022	100244	83908	75031	73822	68815	64474	67840
61.193333333333335	1809	60328	95886	100593	86586	77477	73660	69241	62473	64172
61.24916666666667	1811	60177	97124	98768	86033	76398	74854	70773	62911	67764
61.305	1865	60894	92756	95245	87122	77136	72584	68049	62955	64396
61.36083333333333	1829	63774	93534	94387	85853	77084	75363	69194	62620	68014
61.416666666666664	1866	61471	94658	93715	85250	76775	72937	69110	61046	66512
61.4725	1826	62201	95275	99297	86731	75342	72742	69630	63687	67532
61.528333333333336	1836	63585	93954	96492	86744	77012	74683	69929	62633	64173
61.58416666666667	1876	63187	95192	99186	86236	74433	74454	70829	61618	64389
61.64	1790	61723	94913	100010	84554	77751	73105	71323	62633	64309
61.69583333333333	1836	62328	94865	100472	86007	74290	74277	69519	63799	61554
61.751666666666665	1822	63312	93845	97620	85369	77143	71852	69169	63166	62204
61.8075	1875	63653	95401	96044	85085	75492	71876	68170	61333	62418
61.86333333333334	1828	62817	95252	98041	87630	77980	71907	69333	61662	61696
61.91916666666667	1822	63276	93303	98859	85299	76317	74045	67792	62903	62306
61.975	1829	63065	90513	98061	86893	75931	71269	69460	60999	66289
62.030833333333334	1844	63133	96966	98341	85903	76363	74570	70333	63254	61722
62.086666666666666	1864	63186	97172	99908	85516	77283	72330	67169	62555	66898
62.1425	1837	62824	96711	98645	85119	77045	71856	68956	62112	69965
62.19833333333333	1821	62017	92568	99503	86424	77030	72996	68924	62443	67931
62.25416666666667	1809	62116	91505	95325	85654	77046	73140	70865	62404	64941
62.31	1816	62879	93964	97841	83865	75553	73407	66544	62634	62705
62.365833333333335	1842	60710	91442	98453	87331	78582	72623	67893	62032	68406
62.42166666666667	1817	63121	95787	98905	85957	77178	73339	69426	62287	65149
62.4775	1837	64463	95454	98091	87849	75458	74036	69029	63349	62751
