Time	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12
18.705556	10559	12951	16645	46250	45432	52561	113199	90169	84639	78191	11566	95348	11533	16060	25568	33431	46092	79448	96615	79128	91981	30142	10692	11407	13933	17743	79417	144254	125128	94712	142330	101636	22990	10240	11876	14409	16880	66586	109745	118654	95670	98805	100511	23084	9721	10968	13887	17166	35162	87220	107027	107030	108725	116525	18918
18.756944	10508	12690	16997	46411	48327	49523	115566	91022	90722	77264	11358	94691	11514	16741	25415	35741	46168	93563	95101	73222	93386	29799	10739	11586	13945	18013	80320	143976	124376	93609	137235	101098	23647	10291	11781	14574	16696	64699	110511	114957	94765	98399	98650	22369	9766	10944	13713	16969	36075	87906	103401	104921	109419	116586	18212
18.808333	10674	12907	16958	46668	44639	49612	114529	90137	81477	78359	11588	87548	11578	16969	22715	42440	50050	84948	99129	77507	93022	28404	10740	11674	13907	18006	85579	145680	121155	98443	138990	101560	24060	10144	11891	14615	16909	65642	109896	113922	95169	97106	98384	22559	9734	10916	13768	17163	36326	87722	97044	107574	108975	115445	18318
18.859722	10429	12895	16814	46246	44857	53045	112193	88627	83533	79544	11340	95050	11509	16453	25835	39322	49428	85129	98398	75868	93160	29292	10591	11622	13943	18038	86150	148446	116499	92727	138530	100654	23667	10119	11942	13992	16891	67868	111032	115840	94828	98486	99406	22887	9779	10676	13597	17432	37252	88444	98777	110433	108781	117418	18620
18.911111	10458	13072	17014	47306	44261	53609	108560	93634	90063	81114	11856	92205	11409	16796	26329	47711	49559	84548	99323	73371	90944	28107	10542	11434	13776	18236	84432	142433	120444	98103	138556	101556	24902	10339	11731	14212	16870	69102	110444	117022	95316	96659	100245	23033	9863	11064	13877	17369	37087	89305	101291	112291	107086	118370	18965
18.962500	10745	12791	17190	46996	41822	48689	110592	92518	89496	71955	11681	93842	11536	17220	25921	49343	51175	84444	100144	72140	93074	29332	10587	11552	14006	18262	83890	142439	123117	98421	143694	101358	23957	10122	11939	14174	17071	71692	111331	119993	95707	96906	99767	22719	9730	10885	13631	17442	38000	88909	108687	110444	110819	115983	18487
19.013889	10500	13098	17154	46611	37743	54295	107534	90725	83773	78226	11183	90658	11626	17065	27473	44393	53509	88945	101543	75270	92240	30322	10704	11565	13849	18175	89035	144164	117973	99585	134676	101151	24317	10188	11757	14393	16890	66398	111626	113079	95111	98380	99971	22901	9756	11160	13893	17443	38348	88309	108849	109659	108907	116443	18568
19.065278	10444	13120	17702	46967	39022	51245	111150	92087	87998	79155	11158	89893	11405	16688	27921	45248	54455	84174	95576	69283	94642	30095	10445	11701	14049	18071	92514	139100	122943	100259	141468	100885	25633	10227	11643	14094	16851	67720	111010	116394	94311	97646	101541	22934	9556	11053	13827	17661	39199	92458	103784	108780	106708	117252	18625
19.116667	10673	13048	17257	47399	47282	55413	111480	92683	88770	76530	11144	82228	11416	16684	28455	44045	53326	87981	100171	67680	90619	30239	10681	11594	13960	18523	88250	143344	119302	96480	144849	101692	24879	10176	11657	14283	17067	68323	110664	118955	92083	97409	101234	22845	9829	11067	13439	18050	39572	87376	103814	105378	107858	115267	19054
19.168056	10539	12983	17480	47312	48617	51682	108601	90319	83171	81546	10665	94504	11512	16965	28911	47147	53678	82811	97855	65804	95016	31505	10624	11738	14054	18428	84422	140742	122703	98962	138660	101729	24203	10310	11845	14211	16813	68524	112542	120688	96017	97784	100364	22649	9803	11011	13559	18535	40177	87200	98080	104130	108112	114868	19111
19.219444	10651	12990	17818	47810	49984	50681	107640	90323	88426	67960	11003	83442	11294	16211	29192	48754	52699	81671	95504	66364	94420	30491	10653	11480	13873	18387	86697	142587	122470	100980	138197	100281	26243	10212	11612	14143	16859	67781	111463	120242	96196	98275	100612	22964	9921	11086	13554	18154	41836	89218	98972	105312	103718	113606	19373
19.270833	10505	13104	17746	47609	53692	52237	110311	90636	89980	75249	11632	89224	11503	15843	18822	51421	53960	75386	96972	68134	93819	31921	10507	11367	13892	18704	94593	140099	120995	97007	140759	101405	25856	10495	11749	14176	16642	65852	110819	113019	94209	97058	101847	22904	9868	10980	13802	17994	41455	91692	105086	109153	108537	117059	19393
19.322222	10651	13083	18120	47487	43086	50861	111930	91557	91121	78859	10998	88956	11427	16742	19137	50422	54893	86537	95608	70492	95029	32161	10810	11792	13920	18492	93105	141036	122394	100810	137541	102430	25427	10177	11782	14106	16885	64571	111746	116132	94823	98760	99016	22975	9597	10927	13730	18432	42459	91125	106606	110714	104694	118368	19504
19.373611	10690	12976	18226	48320	37258	53518	112794	90157	90729	76511	12012	87992	11448	15880	29529	46320	54369	81608	98062	75630	93792	30493	10831	11855	13843	18759	79795	137038	116967	101787	146267	103000	25396	10325	11769	14083	16992	64431	112954	121533	95301	97903	100791	23663	9615	11110	13706	18710	44848	90812	102190	110551	105101	111791	19407
19.425000	10666	12919	18227	48444	31414	53936	117556	89059	85662	70562	12464	87877	11386	17437	29026	46372	51457	86812	101835	77599	92811	32503	10700	11654	13795	18746	82601	143380	121347	102034	141184	102299	24911	10211	11913	14082	17009	64751	111454	118986	94492	100323	102334	23649	9673	10980	13813	18410	44775	90208	99064	106638	105421	113206	19088
19.476389	10639	12890	18620	47578	33416	55184	113963	89461	89195	77473	12428	90159	11460	17003	28784	44869	56277	88614	97140	81924	93275	31657	10621	11584	13874	18862	82765	141222	122282	100708	144104	100476	24205	10342	11791	14013	16967	64096	112427	115119	96444	99929	101628	23896	9609	10939	13913	18735	45612	91353	100424	106393	104516	104253	19484
19.527778	10700	13237	18564	48715	34168	48931	117654	89937	92229	77228	13569	92175	11598	16860	20695	43858	54012	83273	100307	79103	90954	29670	10628	11494	13788	19091	85625	143483	118617	100556	138553	101318	25147	10220	11777	14044	16773	63670	112960	117571	94532	99150	101466	23123	9833	10971	13682	18908	46979	92728	99375	112447	105111	105638	19659
19.579167	10691	13149	18959	48638	32990	57193	116777	90096	92907	77077	12398	88164	11595	17331	27029	46667	57319	87227	101578	73933	95389	30250	10438	11651	13887	19307	91921	139197	118699	102243	142719	102508	25376	10333	11700	13614	17117	65899	112065	116406	94206	102191	101666	22628	9867	10905	13606	18611	47857	91102	100499	110193	103080	109618	19798
19.630556	10754	13098	19068	49229	33125	57211	117367	90920	87299	79343	13647	89135	11349	18511	28612	47037	58760	83187	101893	80016	93154	28138	10633	11409	13779	19225	96144	139709	119456	100379	139415	102859	25114	10486	11716	13787	17038	65151	112677	115497	96937	99133	102703	22577	9852	10895	13758	19153	49875	91919	101700	108893	103280	112586	19003
19.681944	10681	13047	19283	49658	33902	55913	117941	91144	90879	77631	13063	88118	11693	17623	32816	48133	54351	93238	100219	71838	90610	29469	10715	11692	13903	19339	94132	142123	124016	102993	145154	102055	24734	10387	11428	14043	16704	64811	112899	114288	94759	99862	99759	22925	9686	10908	13792	18912	48826	93235	102769	110667	104095	115417	18609
19.733333	10534	13010	19231	50524	35880	57261	116843	93105	88486	78722	13130	88517	11559	17973	34276	44162	61161	84691	100166	78258	97358	31186	10593	11587	14090	19455	90714	142891	121629	100656	143353	102503	25043	10431	11750	13906	16989	64372	113798	116006	96133	100871	98670	22304	9739	11017	13814	19227	50311	92721	103418	109129	102198	114305	18972
19.784722	10478	13080	19328	51247	36934	56378	116579	92936	87053	66211	12341	90741	11633	18371	31448	45475	58738	90089	101439	71552	95509	31423	10556	11506	13912	19555	95135	144855	122957	100822	140558	103297	24881	10216	11777	13836	17182	67035	112524	115442	95499	99076	98326	22845	9644	11007	13667	19401	50580	92993	99645	111992	102463	113854	18934
19.836111	10480	13197	19299	51002	38860	55619	118243	88657	91980	75363	11678	86369	11425	17638	32244	46485	61647	89424	102617	80980	94767	32754	10565	11517	13850	19803	94602	143946	121784	100765	145306	102190	24826	10281	11814	13797	16857	66634	114072	113571	94534	99227	100344	22988	9939	10956	13738	19301	50514	93086	99880	109276	100476	115755	18868
19.887500	10568	13092	19739	51840	39797	58204	117750	88166	88079	76399	13367	81401	11477	17670	33679	43834	60268	83489	101376	82422	92485	32936	10866	11520	13880	19828	90637	143545	119783	101982	142998	102204	24344	10175	11647	14224	17208	64586	112878	118591	94082	99726	102412	23485	9728	10804	13804	19440	51672	94444	102904	107716	103918	108021	18686
19.938889	10586	12917	19651	51310	41577	58974	108107	89561	89595	65443	12242	89816	11375	18024	34817	40766	57738	91392	100437	79910	93997	32417	10576	11648	14118	19548	84427	143211	119071	101357	142785	103090	25155	10258	11784	13879	16931	65287	112621	118347	95332	98507	98498	22859	9853	10926	13698	19906	51903	91887	101434	108680	99209	112687	18496
19.990278	10699	13094	19800	52015	51157	53744	108553	86284	90961	77445	11659	79745	11651	18745	34762	45283	62632	87224	106311	75337	95013	31134	10494	11429	13915	19665	92523	140566	122819	101324	147270	103174	25187	10190	11720	13858	17115	64705	112323	114796	94381	99026	101221	23381	9707	10944	13724	19765	52858	95279	98462	110275	98232	113666	18846
20.041667	10521	13002	20415	51877	57811	52995	108503	88416	91573	68940	12259	84218	11444	17792	34855	47768	63182	90477	101487	74866	94614	30433	10796	11615	13757	20550	86328	139319	121105	100943	136561	102873	25015	10340	11726	13934	17457	65609	110162	116247	95234	98410	101276	23407	9867	10946	13969	19967	53914	94988	97552	113009	101341	117463	19158
20.093056	10561	13011	20933	52069	60226	52928	115953	86976	89923	72890	12652	88068	11577	17564	34045	44984	63136	83377	102024	75586	91970	33352	10649	11637	13878	20064	92194	139833	119939	102865	147661	103516	25377	10245	11817	13964	17106	64519	111206	116007	93364	98746	99867	23322	9700	10769	13545	20580	53953	93124	101895	108779	103323	110408	18306
20.144444	10567	12971	20847	51855	60511	51195	119584	88290	90616	75838	14104	89492	11632	17627	34630	48581	61992	90096	100030	76416	93003	32324	10673	11553	14077	20185	90409	143258	118646	100971	133359	102815	24988	10387	11704	13893	16830	65681	112525	116103	95312	99563	100737	22866	9809	10862	13661	20577	53788	95271	104949	106268	100800	111208	17956
20.195833	10654	13063	21242	52497	46713	54452	119946	90460	89503	69319	13100	84393	11689	17769	35929	48510	64274	80985	102845	78489	94375	33267	10720	11577	13659	20375	86846	141766	120133	102068	143620	103095	25314	10179	11691	14122	16962	67240	112441	115553	94935	98825	101965	22536	9849	11066	13801	20807	54620	95790	102672	107104	99350	104777	18255
20.247222	10704	12965	20964	53207	38511	57132	120944	90938	94115	73368	12176	83728	11635	17812	37125	47531	60094	90896	100174	68283	94100	30885	10536	11784	13868	20700	85356	139747	118145	103446	130051	103725	25293	10183	11770	13853	17095	66825	111948	115169	96888	99095	101320	22866	9802	10945	13578	20769	56247	94463	100937	109227	103345	110453	18495
20.298611	10630	13164	21216	54853	39380	54255	118746	91975	93748	75559	12309	87389	11439	17868	38129	47008	62965	92095	96291	77267	92151	32510	10529	11678	14153	21034	86576	137334	117143	101868	152934	104501	25455	10349	11874	13801	17117	66665	111087	112059	92544	100486	100474	23083	9881	11075	13794	21039	56664	95513	95233	109186	101596	114090	17671
20.350000	10744	12981	21598	54688	40153	56045	119334	91185	85929	75246	13334	76424	11586	17829	38548	46070	66554	87744	101235	77683	94332	31404	10570	11661	14021	21134	87006	137593	118930	102585	143658	104628	25138	10119	11720	13749	17052	64680	112012	117988	94818	99491	100760	23126	9707	11253	13839	21356	56045	96950	98979	107215	99611	105162	17614
20.401389	10533	13009	21377	54677	39607	57287	119500	89016	89435	67836	14897	83459	11367	17671	38945	44974	63021	95874	102937	68993	91921	31753	10597	11681	14156	21013	83707	139204	119788	101511	148068	104021	25601	10258	11954	13775	16884	64500	112096	114657	93225	99148	100710	23185	9811	10976	13731	21892	56378	96291	103024	104965	99649	112144	18049
20.452778	10673	13147	21570	55114	42611	59004	120516	90550	94565	74913	14333	83507	11566	18004	39274	45042	65387	87722	99909	77560	94471	31836	10605	11547	13921	21454	91865	137796	117722	102942	132504	103267	25145	10174	11801	13702	17038	62271	111496	113581	93367	99654	101313	23336	9893	10961	13750	22419	57565	94014	101877	102898	99865	107572	18043
20.504167	10506	13044	21071	53707	44242	57316	121201	91135	92456	75230	13686	81220	11473	18223	39483	50176	66798	82172	103727	78700	93483	31397	10544	11547	14024	21548	97565	142567	120182	103337	140097	102205	25521	10284	11924	13806	17174	64517	108544	113414	94305	100540	100387	22936	9696	10822	13910	22448	58149	96470	98488	105936	100549	108711	17877
20.555556	10710	12939	21373	53556	35881	58333	121762	88433	93046	72605	15125	80925	11530	17787	39826	53644	66616	88972	98070	71110	92536	32795	10412	11664	14189	21653	94674	138665	114550	103505	139272	103508	25980	10224	11909	13861	17311	64160	109014	113540	93908	99433	102590	23107	9692	10835	13773	22748	59229	98034	98930	109347	99606	111402	17700
20.606944	10531	13114	21715	53418	33513	57378	123859	85914	93669	74639	13016	81423	11434	17837	39675	56107	65153	84670	98334	70022	92404	31459	10669	11534	14112	21919	94923	133796	118831	101906	147057	105056	25204	10373	11900	13836	17774	61275	111130	115199	93793	99617	102004	22721	9647	10848	13954	23133	60289	95980	100291	106996	99149	109392	17483
20.658333	10648	12943	21497	54121	30998	56980	123816	86364	94048	72689	13558	83328	11530	17844	39246	58279	70948	90957	102878	76970	95121	32760	10600	11466	13760	21793	90184	133592	121679	101794	132935	103522	25419	10287	11787	14011	17690	61596	111052	113814	93887	99213	100962	22595	9680	10865	14005	23588	61119	92968	99441	101100	99401	110399	17704
20.709722	10517	13097	21729	54332	30757	61345	123795	85946	92875	71094	14776	78935	11317	18136	40618	56532	69433	87945	100510	73934	90506	31833	10700	11636	14298	21960	98605	138141	117478	103501	144183	101618	25965	10349	11722	13949	17686	61394	109389	108655	95607	101541	102290	23084	9810	10932	14001	23842	61399	95011	102770	100596	98525	111304	17426
20.761111	10503	12987	21616	55262	32125	56461	125649	85813	94066	71215	14674	85508	11516	18202	40694	60414	69696	91192	102872	72799	93828	32668	10717	11500	13836	22129	97635	134443	116166	103467	145848	103439	25261	10200	11716	13976	17885	62957	110465	111875	95540	99093	102450	23154	9794	10955	13854	24346	62361	97815	96840	105535	97438	110879	17695
20.812500	10617	12920	21204	55342	33711	58189	124608	88022	88338	74581	13227	81417	11326	17989	40877	50656	67396	82196	101656	78600	90056	31750	10724	11546	13947	22510	93594	139912	112502	102684	145901	103984	25306	10294	11853	13808	17929	59911	110052	115294	94532	98049	102182	23089	9797	10888	13828	24665	62392	93878	96819	108764	97875	108612	17069
20.863889	10647	13092	21568	56862	35539	56960	125034	83279	93919	74379	13912	84567	11335	18471	41022	34996	71202	87583	102784	72578	95414	32437	10663	11347	13773	22919	96944	136859	112533	102576	138180	103487	25748	10397	11716	13905	18041	63707	110304	116597	94998	99879	101647	23573	9743	10882	13734	24946	62493	92092	99666	107374	101267	109099	18077
20.915278	10617	12871	21389	57454	38553	58354	123639	85875	94029	71547	14336	81832	11275	18525	40845	34183	71172	90739	101771	67572	92268	32790	10478	11593	13809	23261	96627	133795	118361	102723	143011	101395	25369	10361	11649	13884	18017	62671	109451	112055	95927	98101	101531	23686	9880	11057	13731	24980	62612	94293	99332	105909	99676	109982	17650
20.966667	10495	13114	21466	57690	38670	59194	124985	88500	85925	68141	13947	77559	11337	18525	41521	34612	69106	92369	100560	73384	93408	32641	10671	11487	13881	23214	96814	135379	118680	102631	133781	101979	25792	10401	11847	13730	17666	62542	110801	112299	94920	96639	101993	23352	9762	10835	13917	25624	63444	95650	101751	103355	95200	110958	17586
21.018056	10568	13047	21474	57528	39946	60388	125738	87706	91395	71493	13828	83016	11488	18755	41745	35265	70530	86666	102505	74238	92638	32012	10596	11659	13917	24081	92010	132498	117724	102485	144050	103703	25894	10261	11821	13931	17630	64692	109550	111323	94610	100882	102321	23506	9899	10790	13830	25947	64332	93951	99562	106455	100375	110121	17922
21.069444	10640	12780	21735	58144	40266	57904	121914	86065	89258	75179	14267	86364	11461	18789	41881	39529	69607	82829	99994	76253	90237	31624	10571	11490	13702	23959	78651	131852	114561	102831	137589	102519	25629	10135	11686	13956	17673	63504	108417	111281	94305	99170	102063	23321	9760	11011	13998	25878	66222	94053	99958	106875	100934	110714	17930
21.120833	10447	12777	21657	58248	39402	58457	121922	87840	87958	72926	13633	83824	11250	19102	42018	45103	70749	93184	100745	77821	92289	31121	10704	11550	13907	23402	73642	133198	113888	104303	146277	102553	25324	10312	11912	13922	17775	65953	108859	114529	93688	97038	100587	22626	9824	11028	13644	26457	66603	94938	94546	106286	97009	110122	18155
